data_base,porte,carteira_ativa,carteira_inadimplida_arrastada,ticket
2017-12-01,PF - Até 1 salário mínimo                    ,19317528498.24,375988778.92,41341.44224714628
2017-12-01,PF - Mais de 1 a 2 salários mínimos          ,90809829113.27,1734494468.96,41198.08534143172
2017-12-01,PF - Mais de 10 a 20 salários mínimos        ,90756414995.82,909480074.08,143948.1155866737
2017-12-01,PF - Mais de 2 a 3 salários mínimos          ,85927873895.46,1096210937.85,51388.999106509225
2017-12-01,PF - Mais de 3 a 5 salários mínimos          ,88678351258.03,1081296597.23,64473.157030799935
2017-12-01,PF - Mais de 5 a 10 salários mínimos         ,112507698687.59,1309248670.24,90330.01101282646
2017-12-01,PF - Sem rendimento                          ,381381073.71,16078233.84,85097.27066393697
2018-01-01,PF - Acima de 20 salários mínimos            ,71431333101.77,963164145.37,248281.15371509845
2018-01-01,PF - Até 1 salário mínimo                    ,19138575241.6,509157324.67,38611.0504583391
2018-01-01,PF - Mais de 1 a 2 salários mínimos          ,91525500643.25,2268462261.81,41758.33894115106
2018-01-01,PF - Mais de 10 a 20 salários mínimos        ,90403958352.17,1172099361.6200001,143441.51160607778
2018-01-01,PF - Mais de 2 a 3 salários mínimos          ,86570015432.9,1538385715.51,51176.93211323465
2018-01-01,PF - Mais de 3 a 5 salários mínimos          ,89977927024.05,1461409966.04,63651.62682548547
2018-01-01,PF - Mais de 5 a 10 salários mínimos         ,112568436930.55,1712913124.6100001,90536.36689921806
2018-01-01,PF - Sem rendimento                          ,655434939.16,52562799.05,105734.80704270177
2018-02-01,PF - Acima de 20 salários mínimos            ,71576267621.90001,981338246.4399999,248257.61049930388
2018-02-01,PF - Até 1 salário mínimo                    ,19117690473.94,558018645.81,39234.01117285211
2018-02-01,PF - Mais de 1 a 2 salários mínimos          ,93543540501.94,2564060906.66,41546.63435464265
2018-02-01,PF - Mais de 10 a 20 salários mínimos        ,90390443813.2,1168396430.85,143772.82629135813
2018-02-01,PF - Mais de 2 a 3 salários mínimos          ,86450583637.12,1662069676.27,50986.3562348202
2018-02-01,PF - Mais de 3 a 5 salários mínimos          ,90020101288.81,1535243468.91,64163.555208962454
2018-02-01,PF - Mais de 5 a 10 salários mínimos         ,112405346644.88,1712663205.93,91047.62247963705
2018-02-01,PF - Sem rendimento                          ,626929508.8100001,80590370.08,103870.31756615537
2018-03-01,PF - Acima de 20 salários mínimos            ,71927929405.72,923670164.98,248106.39800786137
2018-03-01,PF - Até 1 salário mínimo                    ,19073600300.98,530206779.48,38658.33280862544
2018-03-01,PF - Mais de 1 a 2 salários mínimos          ,92075266917.89,2431276615.19,42759.00074963845
2018-03-01,PF - Mais de 10 a 20 salários mínimos        ,90947319122.84,1103220468.54,143828.3279629283
2018-03-01,PF - Mais de 2 a 3 salários mínimos          ,87897559532.27,1599186376.24,50999.929269974076
2018-03-01,PF - Mais de 3 a 5 salários mínimos          ,91019051713.17,1457800543.76,64245.001596665286
2018-03-01,PF - Mais de 5 a 10 salários mínimos         ,113124383948.26,1722004508.76,90444.13199111313
2018-03-01,PF - Sem rendimento                          ,677635347.83,87833984.03,100572.28807061451
2018-04-01,PF - Acima de 20 salários mínimos            ,72199245353.4,920558771.3,247278.27339280953
2018-04-01,PF - Até 1 salário mínimo                    ,19160767746.32,529543983.57,38700.448142283676
2018-04-01,PF - Mais de 1 a 2 salários mínimos          ,92568265814.47,2492008150.8,43407.15167239805
2018-04-01,PF - Mais de 10 a 20 salários mínimos        ,90928645435.37,1075083344.79,144449.44770043815
2018-04-01,PF - Mais de 2 a 3 salários mínimos          ,88704554572.39,1613065110.3899999,50854.767532746235
2018-04-01,PF - Mais de 3 a 5 salários mínimos          ,91592987847.98999,1464761639.48,64338.62311553878
2018-04-01,PF - Mais de 5 a 10 salários mínimos         ,113446751465.65,1703355191.79,91253.82156975253
2018-04-01,PF - Sem rendimento                          ,669309027.48,69291118.99,101914.7216547598
2018-05-01,PF - Acima de 20 salários mínimos            ,72450180416.99,904464008.72,247823.92583882852
2018-05-01,PF - Até 1 salário mínimo                    ,18971967309.88,516576847.81,38925.00257957486
2018-05-01,PF - Mais de 1 a 2 salários mínimos          ,93173899341.98,2496011762.52,43209.46768276045
2018-05-01,PF - Mais de 10 a 20 salários mínimos        ,91068033084.18,1050387444.0699999,143668.40508960214
2018-05-01,PF - Mais de 2 a 3 salários mínimos          ,89727970283.37,1614384073.26,50710.45113116273
2018-05-01,PF - Mais de 3 a 5 salários mínimos          ,92258879617.13,1458668077.32,64543.503252315706
2018-05-01,PF - Mais de 5 a 10 salários mínimos         ,113804610950.13,1739103341.79,91299.20934958871
2018-05-01,PF - Sem rendimento                          ,787880233.83,62096486.160000004,97016.54174232368
2018-06-01,PF - Acima de 20 salários mínimos            ,73137070179.23,807305179.59,247940.50591097167
2018-06-01,PF - Até 1 salário mínimo                    ,19143591264.68,472941579.21,39418.6190781767
2018-06-01,PF - Mais de 1 a 2 salários mínimos          ,93929595254.62,2344339943.08,43059.29906846781
2018-06-01,PF - Mais de 10 a 20 salários mínimos        ,91356611498.01,934913080.2,144336.2426684556
2018-06-01,PF - Mais de 2 a 3 salários mínimos          ,90911947268.72,1487523856.2,51153.842535845804
2018-06-01,PF - Mais de 3 a 5 salários mínimos          ,93066740648.63,1333936222.38,64939.79274201826
2018-06-01,PF - Mais de 5 a 10 salários mínimos         ,113544433211.97,1575663812.4,91052.84315480661
2018-06-01,PF - Sem rendimento                          ,549983994.18,38794712.3,104319.04946135465
2018-07-01,PF - Acima de 20 salários mínimos            ,73325109562.47,817633106.16,246980.85137852526
2018-07-01,PF - Até 1 salário mínimo                    ,19077065715.14,468709242.78,40203.28603838742
2018-07-01,PF - Mais de 1 a 2 salários mínimos          ,94492368690.19,2393116583.47,42916.252903197
2018-07-01,PF - Mais de 10 a 20 salários mínimos        ,91576739572.13,965422311.47,144221.33829481134
2018-07-01,PF - Mais de 2 a 3 salários mínimos          ,91886606873.75,1521627598.67,51411.32129099773
2018-07-01,PF - Mais de 3 a 5 salários mínimos          ,93622755665.24,1348006362.85,64559.88836489484
2018-07-01,PF - Mais de 5 a 10 salários mínimos         ,113898976279.7,1597751731.89,91129.12259422085
2018-07-01,PF - Sem rendimento                          ,645634647.49,43481578.57,105613.28136192937
2018-08-01,PF - Acima de 20 salários mínimos            ,73667275662.82,726623744.75,250123.16288485448
2018-08-01,PF - Até 1 salário mínimo                    ,19338873812.87,432565672.23,39487.15373596227
2018-08-01,PF - Mais de 1 a 2 salários mínimos          ,95136522129.5,2212927830.6,42388.68925146875
2018-08-01,PF - Mais de 10 a 20 salários mínimos        ,91799066278.27,844658200.8199999,145048.71715682608
2018-08-01,PF - Mais de 2 a 3 salários mínimos          ,92908038281.38,1366646553.38,51322.50575922448
2018-08-01,PF - Mais de 3 a 5 salários mínimos          ,94329252593.95,1225404665.64,64799.71808550947
2018-08-01,PF - Mais de 5 a 10 salários mínimos         ,114300924226.99,1441867333.79,92025.62443975628
2018-08-01,PF - Sem rendimento                          ,660516362.17,52088902.46,116513.52730520458
2018-12-01,PF - Acima de 20 salários mínimos            ,74906386722.94,590131691.79,249356.82216564726
2018-12-01,PF - Até 1 salário mínimo                    ,22138376300.36,382807844.54,49646.69228702042
2018-12-01,PF - Indisponível                            ,306625506.97,13338752.87,108319.01725768829
2018-12-01,PF - Mais de 1 a 2 salários mínimos          ,101097429920.99,1938625660.92,42953.900203806596
2018-12-01,PF - Mais de 10 a 20 salários mínimos        ,91743142086.27,706472038.56,143551.2854247334
2018-12-01,PF - Mais de 2 a 3 salários mínimos          ,94247074027.82,1145033627.01,52438.919813881024
2018-12-01,PF - Mais de 3 a 5 salários mínimos          ,96451005717.22,1040703063.86,64903.60232588555
2018-12-01,PF - Mais de 5 a 10 salários mínimos         ,114999967253.04001,1241387243.39,91744.30393469917
2018-12-01,PF - Sem rendimento                          ,128978167.65,3498866.92,95095.9767590049
2019-01-01,PF - Acima de 20 salários mínimos            ,71049576526.42,677064017.43,249596.68977397867
2019-01-01,PF - Até 1 salário mínimo                    ,24844636355.95,493162105.13,49060.341913202064
2019-01-01,PF - Indisponível                            ,312264293.25,13645476.11,82084.12183057718
2019-01-01,PF - Mais de 1 a 2 salários mínimos          ,108642788639.15,2311742565.75,43900.07947486566
2019-01-01,PF - Mais de 10 a 20 salários mínimos        ,87966504705.85,781371575.09,144869.07842278847
2019-01-01,PF - Mais de 2 a 3 salários mínimos          ,92902763128.74,1336164271.84,52007.354011570336
2019-01-01,PF - Mais de 3 a 5 salários mínimos          ,95608012157.5,1224930107.81,64972.87140102666
2019-01-01,PF - Mais de 5 a 10 salários mínimos         ,113953171970.24,1376147536.16,93464.06700536357
2019-01-01,PF - Sem rendimento                          ,122377638.51,2564969.63,73505.27889201767
2019-02-01,PF - Acima de 20 salários mínimos            ,72372220489.63,636368240.34,249962.4946693929
2019-02-01,PF - Até 1 salário mínimo                    ,23599147881.21,507609143.86,47851.16860012367
2019-02-01,PF - Indisponível                            ,329922982.98,14737269.49,83526.48131907322
2019-02-01,PF - Mais de 1 a 2 salários mínimos          ,109440278710.45,2451347096.0,43927.5778179726
2019-02-01,PF - Mais de 10 a 20 salários mínimos        ,88412690064.31,777606815.97,144486.0781751687
2019-02-01,PF - Mais de 2 a 3 salários mínimos          ,94219435283.23,1431253722.93,52572.72568219807
2019-02-01,PF - Mais de 3 a 5 salários mínimos          ,96503493724.76001,1289876934.79,64786.57777850826
2019-02-01,PF - Mais de 5 a 10 salários mínimos         ,114172817899.99,1392336333.01,92790.62723496357
2019-02-01,PF - Sem rendimento                          ,121079794.82,2489714.19,72629.02488301999
2019-03-01,PF - Acima de 20 salários mínimos            ,69199721967.71,539506097.36,249688.77398656507
2019-03-01,PF - Até 1 salário mínimo                    ,14430517975.62,347448455.8,48394.416430961624
2019-03-01,PF - Indisponível                            ,1079490640.19,29417583.04,64149.76184453449
2019-03-01,PF - Mais de 1 a 2 salários mínimos          ,95547838701.75,2366297978.9,43901.318628521876
2019-03-01,PF - Mais de 10 a 20 salários mínimos        ,82852310154.42,665510639.13,143481.20431776333
2019-03-01,PF - Mais de 2 a 3 salários mínimos          ,85557509824.31,1357493926.84,53606.35199700971
2019-03-01,PF - Mais de 3 a 5 salários mínimos          ,88483436026.73,1222290176.11,65629.91058657305
2019-03-01,PF - Mais de 5 a 10 salários mínimos         ,104917678860.9,1281523782.88,93587.40937522682
2019-03-01,PF - Sem rendimento                          ,60657875337.020004,1531199210.65,94031.5885644801
2019-04-01,PF - Acima de 20 salários mínimos            ,69095902793.06,504717203.2,251001.0680746868
2019-04-01,PF - Até 1 salário mínimo                    ,14133379910.68,344620368.01,48455.0375808994
2019-04-01,PF - Indisponível                            ,5668978430.04,102123089.32,71791.04453941001
2019-04-01,PF - Mais de 1 a 2 salários mínimos          ,94887105277.81,2375065796.29,44404.135153574265
2019-04-01,PF - Mais de 10 a 20 salários mínimos        ,82488866478.46,628271202.97,143603.69562787662
2019-04-01,PF - Mais de 2 a 3 salários mínimos          ,85409137685.56,1361878183.03,53777.33149377254
2019-04-01,PF - Mais de 3 a 5 salários mínimos          ,88251997095.23,1186935852.45,65712.16989880474
2019-04-01,PF - Mais de 5 a 10 salários mínimos         ,104389772179.74,1255501656.71,93441.13551166421
2019-04-01,PF - Sem rendimento                          ,60614280752.16,1500984388.49,98785.43159247769
2019-05-01,PF - Acima de 20 salários mínimos            ,69465573782.68,511777285.01,251418.58990428236
2019-05-01,PF - Até 1 salário mínimo                    ,14048528730.36,357555746.58,48468.24293553955
2019-05-01,PF - Indisponível                            ,3064353792.53,62922717.339999996,71917.54002177533
2019-05-01,PF - Mais de 1 a 2 salários mínimos          ,95820195316.07,2473364584.14,49165.08136408762
2019-05-01,PF - Mais de 10 a 20 salários mínimos        ,82596435348.87,644780517.85,143679.10854242853
2019-05-01,PF - Mais de 2 a 3 salários mínimos          ,86534067923.5,1420697093.27,52654.80885111693
2019-05-01,PF - Mais de 3 a 5 salários mínimos          ,89260701056.84,1218104716.1,65558.86867357582
2019-05-01,PF - Mais de 5 a 10 salários mínimos         ,105766446005.5,1281220740.95,93590.72833674477
2019-05-01,PF - Sem rendimento                          ,61164609271.07,1537591101.53,96008.0864482228
2019-06-01,PF - Acima de 20 salários mínimos            ,70833517384.35,500672432.56,249705.12141179212
2019-06-01,PF - Até 1 salário mínimo                    ,14072668261.7,336370785.98,48415.56746355398
2019-06-01,PF - Indisponível                            ,3334437157.11,58047750.410000004,71487.1671134597
2019-06-01,PF - Mais de 1 a 2 salários mínimos          ,98892834042.94,2498062355.13,45561.95249003641
2019-06-01,PF - Mais de 10 a 20 salários mínimos        ,83359006850.64,605750925.63,143680.2070550842
2019-06-01,PF - Mais de 2 a 3 salários mínimos          ,86602562304.24,1325103325.25,52775.78334775474
2019-06-01,PF - Mais de 3 a 5 salários mínimos          ,88991444800.78,1125200402.0,65993.94162859715
2019-06-01,PF - Mais de 5 a 10 salários mínimos         ,103802524817.15,1068257496.63,94646.81864328567
2019-06-01,PF - Sem rendimento                          ,61266252445.81,1463487721.39,95968.3145785161
2019-07-01,PF - Acima de 20 salários mínimos            ,71252704485.18,533609292.08,250649.58984311105
2019-07-01,PF - Até 1 salário mínimo                    ,13851956671.66,366424283.01,49086.816723650445
2019-07-01,PF - Indisponível                            ,3068831126.79,58017351.4,71291.91223574225
2019-07-01,PF - Mais de 1 a 2 salários mínimos          ,97147677590.8,2535848013.06,45708.8118378913
2019-07-01,PF - Mais de 10 a 20 salários mínimos        ,83794379137.66,646301353.45,143050.17102770723
2019-07-01,PF - Mais de 2 a 3 salários mínimos          ,88970132293.51,1620060084.23,52860.72744831367
2019-07-01,PF - Mais de 3 a 5 salários mínimos          ,90259691458.73,1263927792.99,65811.70271779477
2019-07-01,PF - Mais de 5 a 10 salários mínimos         ,104270437386.17,1108610280.66,94000.301456868
2019-07-01,PF - Sem rendimento                          ,62286209947.78,1687053434.65,96156.3044124203
2019-08-01,PF - Acima de 20 salários mínimos            ,71365314397.1,514923237.21999997,250139.51586281587
2019-08-01,PF - Até 1 salário mínimo                    ,13680258925.76,361838159.29,50731.54591031668
2019-08-01,PF - Indisponível                            ,5536194460.54,94962658.39,75522.96997373321
2019-08-01,PF - Mais de 1 a 2 salários mínimos          ,96392372017.45,2545988509.33,44816.88278239915
2019-08-01,PF - Mais de 10 a 20 salários mínimos        ,83852988986.99,629879489.44,143694.63561100684
2019-08-01,PF - Mais de 2 a 3 salários mínimos          ,88611035483.94,1657416440.59,52890.562051007335
2019-08-01,PF - Mais de 3 a 5 salários mínimos          ,90102922303.66,1288819106.6,65683.05235320616
2019-08-01,PF - Mais de 5 a 10 salários mínimos         ,104476162096.95,1091640671.06,95313.26716438287
2019-08-01,PF - Sem rendimento                          ,62339222872.35,1711309728.05,95132.27411677456
2019-09-01,PF - Acima de 20 salários mínimos            ,73600273846.05,499450882.57,253725.50587063926
2019-09-01,PF - Até 1 salário mínimo                    ,13660735312.03,355811761.81,51261.131209858635
2019-09-01,PF - Indisponível                            ,5356516146.68,94423320.39,74938.28981166537
2019-09-01,PF - Mais de 1 a 2 salários mínimos          ,96513219826.19,2483007702.54,45306.086204727224
2019-09-01,PF - Mais de 10 a 20 salários mínimos        ,85121493966.17,629476137.39,145567.75286992735
2019-09-01,PF - Mais de 2 a 3 salários mínimos          ,89120119586.56,1629792304.35,53124.1783649746
2019-09-01,PF - Mais de 3 a 5 salários mínimos          ,90674133453.87,1286334686.1299999,66695.86881723136
2019-09-01,PF - Mais de 5 a 10 salários mínimos         ,105093822226.07,1067662870.55,96455.2173021337
2019-09-01,PF - Sem rendimento                          ,63319144712.03,1708237647.19,95409.50026955966
2019-10-01,PF - Acima de 20 salários mínimos            ,74723183074.94,477716219.03,256047.92500369032
2019-10-01,PF - Até 1 salário mínimo                    ,13600761768.11,344376180.12,50906.81142216724
2019-10-01,PF - Indisponível                            ,234848133.4,6837762.52,70514.41070410179
2019-10-01,PF - Mais de 1 a 2 salários mínimos          ,97008393162.15,2426861729.7,45632.41308844641
2019-10-01,PF - Mais de 10 a 20 salários mínimos        ,85392015999.69,606661415.3,146899.06865151212
2019-10-01,PF - Mais de 2 a 3 salários mínimos          ,90015487145.34,1612240118.33,53786.235504930126
2019-10-01,PF - Mais de 3 a 5 salários mínimos          ,91080189787.47,1247418643.8799999,67352.7545489124
2019-10-01,PF - Mais de 5 a 10 salários mínimos         ,105470109886.6,1015958708.51,97391.35677956308
2019-10-01,PF - Sem rendimento                          ,69000914642.72,1723833791.1,98194.68693756298
2019-11-01,PF - Acima de 20 salários mínimos            ,75790506703.22,524655652.13,255043.5073958346
2019-11-01,PF - Até 1 salário mínimo                    ,13381667932.1,346764028.87,51624.18310804762
2019-11-01,PF - Indisponível                            ,234694721.19,7475729.8100000005,70492.33098094947
2019-11-01,PF - Mais de 1 a 2 salários mínimos          ,97909545951.83,2503588554.1,45934.79360818849
2019-11-01,PF - Mais de 10 a 20 salários mínimos        ,86472093651.01,643847102.21,146720.2676710659
2019-11-01,PF - Mais de 2 a 3 salários mínimos          ,91429177464.84,1690984058.27,54588.683024388585
2019-11-01,PF - Mais de 3 a 5 salários mínimos          ,92399400077.29,1298607677.49,68717.4901497666
2019-11-01,PF - Mais de 5 a 10 salários mínimos         ,107067209153.87,1062717041.98,98505.7068638375
2019-11-01,PF - Sem rendimento                          ,67898342130.42,1806565351.22,97112.32523657002
2019-12-01,PF - Acima de 20 salários mínimos            ,76943953791.31,517499122.57,257516.29736458955
2019-12-01,PF - Até 1 salário mínimo                    ,13323309684.53,306179687.33,50799.76978165373
2019-12-01,PF - Indisponível                            ,236410850.47,6851070.09,70224.58276283424
2019-12-01,PF - Mais de 1 a 2 salários mínimos          ,98542035548.99,2214182733.53,46285.5715978583
2019-12-01,PF - Mais de 10 a 20 salários mínimos        ,86753734980.02,599066292.11,147336.8354295613
2019-12-01,PF - Mais de 2 a 3 salários mínimos          ,92556833140.98999,1476384992.84,54651.855651356265
2019-12-01,PF - Mais de 3 a 5 salários mínimos          ,93401372933.62,1147088764.8,68842.78451480775
2019-12-01,PF - Mais de 5 a 10 salários mínimos         ,108215555238.75,961350959.85,98051.21343075689
2019-12-01,PF - Sem rendimento                          ,66336091927.0,1574039309.65,96473.89262097613
2020-01-01,PF - Acima de 20 salários mínimos            ,73990031028.42,555532176.75,274994.9270896788
2020-01-01,PF - Até 1 salário mínimo                    ,14019680177.9,404273166.9,51388.67716956534
2020-01-01,PF - Indisponível                            ,265239368.86,9666277.51,76921.71705270102
2020-01-01,PF - Mais de 1 a 2 salários mínimos          ,99879652281.25,2629193460.4,47261.637628170116
2020-01-01,PF - Mais de 10 a 20 salários mínimos        ,86440603744.57,672854130.34,156621.83067167594
2020-01-01,PF - Mais de 2 a 3 salários mínimos          ,92855671653.9,1775291183.76,56690.227829836214
2020-01-01,PF - Mais de 3 a 5 salários mínimos          ,94441296538.4,1350813274.9,74318.96602635931
2020-01-01,PF - Mais de 5 a 10 salários mínimos         ,109681976484.35,1127645684.06,106403.40047823885
2020-01-01,PF - Sem rendimento                          ,66573730442.6,1865782600.67,103647.12091483436
2020-02-01,PF - Acima de 20 salários mínimos            ,74770050529.55,534936489.07,276211.7318194878
2020-02-01,PF - Até 1 salário mínimo                    ,14309133833.58,487842838.68,51344.28927026249
2020-02-01,PF - Indisponível                            ,257981591.39000002,9033826.41,76649.9888954542
2020-02-01,PF - Mais de 1 a 2 salários mínimos          ,99092537301.91,2674551041.18,47076.87621248286
2020-02-01,PF - Mais de 10 a 20 salários mínimos        ,87000970207.6,673123321.17,156490.3473725446
2020-02-01,PF - Mais de 2 a 3 salários mínimos          ,93324366774.85,1855430355.3700001,57305.42934682847
2020-02-01,PF - Mais de 3 a 5 salários mínimos          ,95085591604.6,1397063119.3500001,74743.31572465983
2020-02-01,PF - Mais de 5 a 10 salários mínimos         ,110140539490.89,1107801478.78,106964.76789834733
2020-02-01,PF - Sem rendimento                          ,67372010554.65,1960921026.95,101954.4108064511
2020-03-01,PF - Acima de 20 salários mínimos            ,76192251756.28,741040029.92,277829.3664694944
2020-03-01,PF - Até 1 salário mínimo                    ,14811172837.16,709520386.07,50752.39450328555
2020-03-01,PF - Indisponível                            ,256344749.59,10143382.93,75378.00637095436
2020-03-01,PF - Mais de 1 a 2 salários mínimos          ,100633217798.94,3717642238.5,47056.52040612904
2020-03-01,PF - Mais de 10 a 20 salários mínimos        ,87433684890.44,904797848.38,157057.82145256357
2020-03-01,PF - Mais de 2 a 3 salários mínimos          ,91830358094.34,2538017630.95,58298.74469178456
2020-03-01,PF - Mais de 3 a 5 salários mínimos          ,94318355005.57,1931390484.61,75929.67094995834
2020-03-01,PF - Mais de 5 a 10 salários mínimos         ,110014400450.44,1557964909.13,107595.4720793812
2020-03-01,PF - Sem rendimento                          ,70079222939.47,3086777747.61,104055.1812167794
2020-04-01,PF - Acima de 20 salários mínimos            ,76916011082.73,741242923.59,279068.5719412003
2020-04-01,PF - Até 1 salário mínimo                    ,14053926140.79,690514700.9300001,50728.44401940224
2020-04-01,PF - Indisponível                            ,248085050.59,12108894.52,76609.49719725305
2020-04-01,PF - Mais de 1 a 2 salários mínimos          ,99923670484.48,3849521580.71,47399.314415023924
2020-04-01,PF - Mais de 10 a 20 salários mínimos        ,88667148423.15001,894739644.29,156933.8213516177
2020-04-01,PF - Mais de 2 a 3 salários mínimos          ,94564642209.94,2653921803.08,58040.462137047165
2020-04-01,PF - Mais de 3 a 5 salários mínimos          ,96445538090.41,1917480916.43,75902.11321489153
2020-04-01,PF - Mais de 5 a 10 salários mínimos         ,112005455478.94,1553563058.53,108223.60126640087
2020-04-01,PF - Sem rendimento                          ,69146471811.79,2905158656.72,102028.73437398499
2020-05-01,PF - Acima de 20 salários mínimos            ,76608059567.33,658147163.7,278988.2539983567
2020-05-01,PF - Até 1 salário mínimo                    ,14022372387.63,637268264.5,51420.546977007
2020-05-01,PF - Indisponível                            ,252988593.8,10570345.55,76672.11300081266
2020-05-01,PF - Mais de 1 a 2 salários mínimos          ,100616176013.94,3413778094.1,48051.89587073951
2020-05-01,PF - Mais de 10 a 20 salários mínimos        ,89135209871.19,779870215.72,157483.79582486342
2020-05-01,PF - Mais de 2 a 3 salários mínimos          ,95839447824.77,2261742898.34,58231.60590835677
2020-05-01,PF - Mais de 3 a 5 salários mínimos          ,97945555086.73999,1617327483.39,76687.00281028857
2020-05-01,PF - Mais de 5 a 10 salários mínimos         ,113510552441.79001,1289123186.4,109173.92784254077
2020-05-01,PF - Sem rendimento                          ,70308692812.56,2375075797.04,105275.40651414004
2020-06-01,PF - Acima de 20 salários mínimos            ,76933436081.05,418261423.2,280032.9008986317
2020-06-01,PF - Até 1 salário mínimo                    ,13254533409.09,439296005.53999996,52187.78038953553
2020-06-01,PF - Indisponível                            ,2905127293.31,53642979.05,80516.15779763393
2020-06-01,PF - Mais de 1 a 2 salários mínimos          ,97947221675.41,2381417718.43,48141.77081996916
2020-06-01,PF - Mais de 10 a 20 salários mínimos        ,89850679488.47,539956924.32,158506.2566294244
2020-06-01,PF - Mais de 2 a 3 salários mínimos          ,95028102527.47,1638089208.03,58628.486548328896
2020-06-01,PF - Mais de 3 a 5 salários mínimos          ,98097145882.55,1181507599.75,77625.43273897267
2020-06-01,PF - Mais de 5 a 10 salários mínimos         ,114029428250.71,926778058.14,109837.07993944328
2020-06-01,PF - Sem rendimento                          ,76829282164.32,2055655196.33,107102.40841460964
2020-07-01,PF - Acima de 20 salários mínimos            ,77766243187.77,428768495.45,280532.17123417166
2020-07-01,PF - Até 1 salário mínimo                    ,13209351037.04,414028702.86,52737.02316477453
2020-07-01,PF - Indisponível                            ,237481417.16,5022088.95,78174.46306643223
2020-07-01,PF - Mais de 1 a 2 salários mínimos          ,98805323917.44,2181701782.29,49132.71182343418
2020-07-01,PF - Mais de 10 a 20 salários mínimos        ,90999984926.45999,475247651.05,159091.75225872936
2020-07-01,PF - Mais de 2 a 3 salários mínimos          ,96662570772.41,1512942276.61,59752.528924803744
2020-07-01,PF - Mais de 3 a 5 salários mínimos          ,99558193874.54,1064675988.83,77498.44435965759
2020-07-01,PF - Mais de 5 a 10 salários mínimos         ,115431426008.18,827845759.62,110338.96926927361
2020-07-01,PF - Sem rendimento                          ,79292001335.76,1885823726.77,111520.0426316794
2020-08-01,PF - Acima de 20 salários mínimos            ,75202157531.3,387946563.49,282155.0875723594
2020-08-01,PF - Até 1 salário mínimo                    ,12706075535.62,362338031.72,52956.47912625506
2020-08-01,PF - Indisponível                            ,169910594.88,5130662.07,77502.21941320156
2020-08-01,PF - Mais de 1 a 2 salários mínimos          ,95392332201.23,1880540551.05,49456.03093531563
2020-08-01,PF - Mais de 10 a 20 salários mínimos        ,91247564107.72,403648222.31,160401.97254817325
2020-08-01,PF - Mais de 2 a 3 salários mínimos          ,96161122502.37,1315562459.65,60483.44666410395
2020-08-01,PF - Mais de 3 a 5 salários mínimos          ,100649773674.03,927679292.53,77859.24739879894
2020-08-01,PF - Mais de 5 a 10 salários mínimos         ,118198048162.64,710495842.67,111247.01416446413
2020-08-01,PF - Sem rendimento                          ,90364450566.74,2156068168.57,112580.49301778924
2020-09-01,PF - Acima de 20 salários mínimos            ,76858605603.42,305494856.64,284256.8349975676
2020-09-01,PF - Até 1 salário mínimo                    ,12363818237.09,327507594.82,52950.23800508025
2020-09-01,PF - Indisponível                            ,174787532.35999998,5594093.68,76362.86146795399
2020-09-01,PF - Mais de 1 a 2 salários mínimos          ,96673778015.55,1804450232.32,49967.27393077843
2020-09-01,PF - Mais de 10 a 20 salários mínimos        ,92676574160.49,369900884.96,160950.0625648633
2020-09-01,PF - Mais de 2 a 3 salários mínimos          ,97555767122.55,1260469154.05,61207.550741309205
2020-09-01,PF - Mais de 3 a 5 salários mínimos          ,102225675028.26,892948203.27,78814.90405240479
2020-09-01,PF - Mais de 5 a 10 salários mínimos         ,120302019481.72,649007062.55,113324.32370762111
2020-09-01,PF - Sem rendimento                          ,88952392053.27,1983065051.33,110745.40303942558
2020-10-01,PF - Acima de 20 salários mínimos            ,81264768955.43,273705988.75,284532.8127623621
2020-10-01,PF - Até 1 salário mínimo                    ,11798371843.11,340889277.14,52177.115446383366
2020-10-01,PF - Indisponível                            ,174870930.24,5014622.21,76953.04765593541
2020-10-01,PF - Mais de 1 a 2 salários mínimos          ,96815963063.99,1919183928.07,50335.701353923134
2020-10-01,PF - Mais de 10 a 20 salários mínimos        ,92847406941.39,369607448.03000003,161764.31555363227
2020-10-01,PF - Mais de 2 a 3 salários mínimos          ,98627362927.59,1348819551.35,61373.90769742857
2020-10-01,PF - Mais de 3 a 5 salários mínimos          ,103152522976.67,928937247.08,79312.61209414448
2020-10-01,PF - Mais de 5 a 10 salários mínimos         ,123124189408.3,692422864.38,112789.44799800553
2020-10-01,PF - Sem rendimento                          ,88374288125.49,1985838100.46,111796.1236557659
2020-11-01,PF - Acima de 20 salários mínimos            ,79844201007.3,271043830.58,291272.4567915755
2020-11-01,PF - Até 1 salário mínimo                    ,15074980159.59,403906668.28,54658.24425354646
2020-11-01,PF - Indisponível                            ,177904524.83,4248722.01,76518.86664357637
2020-11-01,PF - Mais de 1 a 2 salários mínimos          ,105032856193.73,2228211705.35,55027.699170438515
2020-11-01,PF - Mais de 10 a 20 salários mínimos        ,92084818262.84,383903647.45,166980.10007314826
2020-11-01,PF - Mais de 2 a 3 salários mínimos          ,98251879526.44,1472533902.0,64071.29071432375
2020-11-01,PF - Mais de 3 a 5 salários mínimos          ,102607896859.7,1042528158.7199999,82792.05684850141
2020-11-01,PF - Mais de 5 a 10 salários mínimos         ,122028971383.03,748054508.84,117092.13659609405
2020-11-01,PF - Sem rendimento                          ,89283726278.27,2229676110.0,114427.81264497843
